,0
14157,-28
14158,-30
14159,-31
14160,-29
14161,-29
14162,-31
14163,-28
14164,-27
14165,-27
14166,-32
14167,-31
14168,-109
14169,-29
14170,-30
14171,-33
14172,-32
14173,-28
14174,-34
14175,-28
14176,-30
14177,-29
14178,-29
14179,-30
14180,-31
14181,-29
14182,-33
14183,-27
14184,-31
14185,-27
14186,-29
14187,-33
14188,-28
14189,-30
14190,-30
14191,-27
14192,-27
14193,-34
14194,-27
14195,-32
14196,-28
14197,-30
14198,-31
14199,-28
14200,-29
14201,-35
14202,-29
14203,-32
14204,-27
14205,-36
14206,-30
14207,-30
14208,-32
14209,-30
14210,-27
14211,-28
14212,-31
14213,-29
14214,-35
14215,-30
14216,-36
14217,-27
14218,-33
14219,-31
14220,-27
14221,-29
14222,-27
14223,-32
14224,-27
14225,-27
14226,-34
14227,-33
14228,-31
14229,-29
14230,-28
14231,-27
14232,-30
14233,-27
14234,-30
14235,-32
14236,-31
14237,-29
14238,-27
14239,-30
14240,-32
14241,-32
14242,-29
14243,-28
14244,-33
14245,-31
14246,-29
14247,-33
14248,-27
14249,-27
14250,-31
14251,-33
14252,-27
14253,-29
14254,-27
14255,-29
14256,-36
14257,-31
14258,-30
14259,-29
14260,-30
14261,-41
14262,-30
14263,-30
14264,-31
14265,-30
14266,-34
14267,-31
14268,-29
14269,-27
14270,-33
14271,-29
14272,-27
14273,-29
14274,-28
14275,-29
14276,-28
14277,-28
14278,-31
14279,-33
14280,-29
14281,-28
14282,-28
14283,-32
14284,-33
14285,-29
14286,-30
14287,-30
14288,-27
14289,-27
14290,-35
14291,-35
14292,-31
14293,-29
14294,-32
14295,-31
14296,-27
14297,-29
14298,-34
14299,-30
14300,-31
14301,-32
14302,-28
14303,-29
14304,-27
14305,-30
14306,-27
14307,-29
14308,-27
14309,-34
14310,-30
14311,-34
14312,-29
14313,-29
14314,-27
14315,-31
14316,-29
14317,-32
14318,-29
14319,-31
14320,-29
14321,-28
14322,-33
14323,-31
14324,-32
14325,-31
14326,-28
14327,-36
14328,-31
14329,-29
14330,-28
14331,-28
14332,-27
14333,-35
14334,-33
14335,-28
14336,-29
14337,-30
14338,-29
14339,-29
14340,-30
14341,-31
14342,-27
14343,-38
14344,-29
14345,-29
14346,-31
14347,-34
14348,-31
14349,-27
14350,-28
14351,-30
14352,-31
14353,-30
14354,-28
14355,-28
14356,-31
14357,-29
14358,-33
14359,-29
14360,-29
14361,-31
14362,-29
14363,-29
14364,-37
14365,-33
14366,-31
14367,-27
14368,-33
14369,-31
14370,-29
14371,-27
14372,-29
14373,-30
14374,-29
14375,-31
14376,-31
14377,-29
14378,-27
14379,-33
14380,-30
14381,-39
14382,-29
14383,-30
14384,-36
14385,-31
14386,-30
14387,-28
14388,-27
14389,-37
14390,-30
14391,-38
14392,-29
14393,-34
14394,-31
14395,-32
14396,-29
14397,-29
14398,-33
14399,-30
14400,-29
14401,-27
14402,-27
14403,-28
14404,-28
14405,-33
14406,-27
14407,-29
14408,-28
14409,-27
14410,-30
14411,-30
14412,-29
14413,-31
14414,-29
14415,-29
14416,-30
14417,-33
14418,-35
14419,-29
14420,-28
14421,-27
14422,-31
14423,-30
14424,-27
14425,-33
14426,-32
14427,-30
14428,-29
14429,-27
14430,-29
14431,-28
14432,-27
14433,-34
14434,-30
14435,-29
14436,-33
14437,-29
14438,-34
14439,-29
14440,-35
14441,-31
14442,-27
14443,-27
14444,-30
14445,-29
14446,-30
14447,-29
14448,-31
14449,-27
14450,-32
14451,-29
14452,-28
14453,-30
14454,-33
14455,-28
14456,-30
14457,-29
14458,-29
14459,-29
14460,-28
14461,-30
14462,-27
14463,-31
14464,-27
14465,-28
14466,-28
14467,-31
14468,-33
14469,-32
14470,-34
14471,-30
14472,-30
14473,-29
14474,-33
14475,-29
14476,-30
14477,-29
14478,-30
14479,-28
14480,-32
14481,-32
14482,-28
14483,-34
14484,-28
14485,-31
14486,-30
14487,-32
14488,-29
14489,-27
14490,-32
14491,-29
14492,-28
14493,-28
14494,-27
14495,-34
14496,-34
14497,-28
14498,-30
14499,-28
14500,-31
14501,-33
14502,-31
14503,-33
14504,-31
14505,-27
14506,-27
14507,-28
14508,-34
14509,-30
14510,-31
14511,-34
14512,-28
14513,-27
14514,-27
14515,-27
14516,-36
14517,-31
14518,-32
14519,-29
14520,-27
14521,-31
14522,-34
14523,-29
14524,-27
14525,-27
14526,-29
14527,-31
14528,-32
14529,-28
14530,-30
14531,-36
14532,-29
14533,-28
14534,-33
14535,-31
14536,-31
14537,-38
14538,-31
14539,-28
14540,-29
14541,-29
14542,-29
14543,-31
14544,-27
14545,-40
14546,-33
14547,-32
14548,-30
14549,-29
14550,-29
14551,-34
14552,-32
14553,-27
14554,-28
14555,-35
14556,-33
14557,-34
14558,-30
14559,-28
14560,-33
14561,-28
14562,-31
14563,-33
14564,-31
14565,-28
14566,-33
14567,-27
14568,-31
14569,-29
14570,-30
14571,-36
14572,-29
14573,-28
14574,-28
14575,-30
14576,-29
14577,-30
14578,-30
14579,-31
14580,-32
14581,-34
14582,-30
14583,-29
14584,-32
14585,-28
14586,-28
14587,-31
14588,-28
14589,-32
14590,-32
14591,-27
14592,-29
14593,-29
14594,-29
14595,-33
14596,-27
14597,-35
14598,-36
14599,-28
14600,-31
14601,-33
14602,-27
14603,-31
14604,-35
14605,-29
14606,-27
14607,-29
14608,-30
14609,-27
14610,-31
14611,-27
14612,-27
14613,-30
14614,-29
14615,-28
14616,-28
14617,-33
14618,-33
14619,-34
14620,-33
14621,-30
14622,-30
14623,-29
14624,-28
14625,-27
14626,-29
14627,-31
14628,-29
14629,-33
14630,-29
14631,-28
14632,-28
14633,-29
14634,-30
14635,-28
14636,-30
14637,-29
14638,-30
14639,-29
14640,-29
14641,-30
14642,-29
14643,-31
14644,-32
14645,-29
14646,-33
14647,-27
14648,-27
14649,-30
14650,-31
14651,-29
14652,-29
14653,-33
14654,-27
14655,-28
14656,-35
14657,-28
14658,-31
14659,-29
14660,-28
14661,-31
14662,-31
14663,-31
14664,-27
14665,-28
14666,-27
14667,-31
14668,-27
14669,-28
14670,-29
14671,-30
14672,-27
14673,-33
14674,-28
14675,-29
14676,-31
14677,-27
14678,-33
14679,-30
14680,-33
14681,-28
14682,-31
14683,-30
14684,-31
14685,-30
14686,-29
14687,-29
14688,-29
14689,-28
14690,-32
14691,-30
14692,-31
14693,-32
14694,-107
14695,-28
14696,-33
14697,-29
14698,-28
14699,-30
14700,-32
14701,-30
14702,-31
14703,-28
14704,-28
14705,-29
14706,-31
14707,-32
14708,-27
14709,-29
14710,-30
14711,-27
14712,-27
14713,-31
14714,-29
14715,-29
14716,-33
14717,-27
14718,-27
14719,-32
14720,-33
14721,-29
14722,-29
14723,-31
14724,-28
14725,-27
14726,-29
14727,-31
14728,-31
14729,-30
14730,-31
14731,-30
14732,-31
14733,-27
14734,-31
14735,-30
14736,-29
14737,-37
14738,-31
14739,-30
14740,-28
14741,-27
14742,-37
14743,-27
14744,-31
14745,-36
14746,-27
14747,-31
14748,-34
14749,-28
14750,-30
14751,-30
14752,-31
14753,-29
14754,-28
14755,-29
14756,-29
14757,-28
14758,-36
14759,-30
14760,-27
14761,-27
14762,-28
14763,-27
14764,-30
14765,-28
14766,-38
14767,-29
14768,-31
14769,-30
14770,-33
14771,-38
14772,-29
14773,-33
14774,-31
14775,-29
14776,-33
14777,-31
14778,-29
14779,-27
14780,-27
14781,-33
14782,-29
14783,-30
14784,-29
14785,-30
14786,-29
14787,-27
14788,-29
14789,-34
14790,-29
14791,-31
14792,-31
14793,-31
14794,-30
14795,-27
14796,-30
14797,-33
14798,-28
14799,-29
14800,-29
14801,-29
14802,-31
14803,-109
14804,-31
14805,-29
14806,-32
14807,-33
14808,-28
14809,-34
14810,-30
14811,-32
14812,-32
14813,-39
14814,-29
14815,-28
14816,-27
14817,-30
14818,-27
14819,-27
14820,-31
14821,-29
14822,-27
14823,-29
14824,-29
14825,-30
14826,-27
14827,-35
14828,-33
14829,-31
14830,-32
14831,-32
14832,-27
14833,-33
14834,-31
14835,-36
14836,-27
14837,-38
14838,-32
14839,-32
14840,-28
14841,-30
14842,-32
14843,-30
14844,-31
14845,-32
14846,-31
14847,-31
14848,-30
14849,-36
14850,-28
14851,-33
14852,-36
14853,-27
14854,-29
14855,-35
14856,-32
14857,-37
14858,-27
14859,-27
14860,-28
14861,-32
14862,-27
14863,-32
14864,-32
14865,-29
14866,-36
14867,-33
14868,-31
14869,-31
14870,-31
14871,-29
14872,-32
14873,-27
14874,-27
14875,-27
14876,-30
14877,-31
14878,-31
14879,-33
14880,-30
14881,-35
14882,-31
14883,-31
14884,-27
14885,-31
14886,-27
14887,-29
14888,-28
14889,-27
14890,-29
14891,-28
14892,-27
14893,-29
14894,-29
14895,-29
14896,-28
14897,-28
14898,-28
14899,-30
14900,-33
14901,-28
14902,-32
14903,-32
14904,-28
14905,-29
14906,-30
14907,-27
14908,-33
14909,-27
14910,-33
14911,-29
14912,-31
14913,-109
14914,-34
14915,-32
14916,-31
14917,-29
14918,-27
14919,-32
14920,-31
14921,-38
14922,-28
14923,-30
14924,-33
14925,-30
14926,-29
14927,-30
14928,-30
14929,-27
14930,-27
14931,-27
14932,-29
14933,-28
14934,-31
14935,-27
14936,-31
14937,-27
14938,-27
14939,-27
14940,-31
14941,-29
14942,-29
14943,-32
14944,-31
14945,-31
14946,-27
14947,-29
14948,-27
14949,-29
14950,-30
14951,-30
14952,-29
14953,-29
14954,-31
14955,-33
14956,-31
14957,-29
14958,-30
14959,-27
14960,-33
14961,-27
14962,-33
14963,-32
14964,-35
14965,-34
14966,-29
14967,-29
14968,-27
14969,-29
14970,-32
14971,-27
14972,-32
14973,-32
14974,-29
14975,-27
14976,-29
14977,-29
14978,-32
14979,-28
14980,-27
14981,-31
14982,-29
14983,-28
14984,-30
14985,-27
14986,-31
14987,-35
14988,-35
14989,-32
14990,-30
14991,-29
14992,-27
14993,-31
14994,-38
14995,-29
14996,-29
14997,-31
14998,-27
14999,-27
